2409.22;102.972;116.41;3878.8;31;33.909;2.633
2663.95;84.2367;105.046;3878.82;47;35.1459;17.688
7067.32;129.457;271.727;5151.39;110;27.6838;19.747
2386.95;73.0677;108.098;3085.94;28;38.0486;2.011
1616.52;91.6661;118.506;4236.98;47;32.9598;0.752
2274.8;53.4294;92.3227;2802.23;61;40.4422;16.877
2335.72;103.083;151.691;4375.26;46;33.049;0.752
1619.34;69.5817;89.7246;3376.91;28;37.107;9.768
1556.1;47.6437;78.8528;2195.32;65;42.2017;11.66
5814.45;186.965;255.489;4685.78;31;26.5396;1.896
2586.93;61.5549;107.759;2960.82;68;38.8442;14.816
3302.85;119.648;171.675;4106.48;125;34.222;19.798
2219.57;71.3263;91.1113;3355.81;28;29.5915;15.364
1400.33;36.6503;53.1789;1432.08;18;44.1767;1.754
1881.43;84.2524;92.9602;3943.3;16;35.4044;1.762
3894.58;160.453;212.274;4668.13;36;27.7018;16.404
4203.78;245.22;264.111;4837.27;273;27.4366;4.03
4294.92;160.611;224.014;4834.97;94;28.2522;4.393
3829.41;152.803;166.557;6207.67;38;25.7167;15.96
1854.64;46.2842;77.725;2349.52;62;42.3761;11.738
1399.05;48.8017;72.5899;3142.52;60;38.4617;1.619
2815.11;70.708;99.3279;3130.94;33;39.9253;3.102
4187.88;91.5448;144.424;3640.13;25;36.983;16.643
1597.24;63.6602;94.3356;3092.38;19;39.3886;2.42
2958.15;110.19;136.697;4256.97;71;33.4243;15.464
1317.87;44.8999;63.8641;2872.55;16;40.4156;2.069
2795.04;66.121;104.717;3287.52;93;36.6072;19.186
3218.45;149.423;175.338;4696.08;26;29.1611;1.597
1243.95;33.028;50.918;1399.17;32;44.4648;11.552
4491.21;47.8877;145.107;4049.02;101;34.0011;18.031
2288.67;98.3543;122.626;3369.83;112;33.0147;1.701
1573.39;76.9422;81.4289;3707.68;59;35.7978;9.316
2472.5;103.261;120.276;3916.02;27;33.7628;2.203
1669.74;74.5623;110.385;4057.65;101;34.8721;1.019
1459.11;25.5942;49.9234;1488.98;6;44.8665;4.274
1522.4;63.2746;83.8848;3166.65;35;39.3345;13.504
1816.69;57.1751;85.5078;2708.99;48;39.9102;10.21
2972.12;77.2308;127.507;4114.57;62;33.339;19.661
1922;63.7838;99.1888;3247.31;58;38.7752;13.322
3255.79;200.899;238.747;4938.18;139;26.3183;3
6480.38;308.829;356.712;6265.81;112;17.8824;3.364
2073.42;54.0535;75.2766;3304.58;61;39.1176;1.669
5862.45;203.746;264.954;5511.67;115;24.3029;9.511
2236.34;108.211;152.638;3831.33;15;34.6009;0.538
2853.75;95.8908;143.81;3529.81;83;36.9378;16.559
4165.45;58.9776;154.97;3398.45;65;38.9;13.611
1364.52;49.2237;72.4513;2853.45;58;39.5253;1.509
1570.88;47.2954;76.9845;2347.79;62;42.3801;10.825
1991.03;70.0225;102.135;3478.38;45;36.0231;5.155
1641.61;38.3952;56.855;1401.72;52;44.2281;12.809
2870.91;52.5636;113.838;4004.64;31;35.9921;16.785
3110.34;115.333;103.428;4770.24;98;33.2007;3.462
3443.62;91.5238;125.919;3631.47;29;34.0323;12.573
2232.68;68.7317;104.547;3261.39;20;36.4909;13.691
2308.07;80.7238;91.847;3219.17;66;38.4853;2.406
4390.85;146.725;201.041;4929.34;169;28.4303;2.603
1898.73;68.9493;90.0106;2962.74;48;34.3167;17.175
2067.82;57.6604;106.162;2780.82;17;39.0151;13.912
2308.54;64.6087;90.7514;3897.27;47;39.5179;7.02
2816.94;63.8198;95.1843;3213.44;30;38.8942;1.428
1311.5;58.3876;75.7179;3796.17;45;39.4293;12.162
2633.75;76.6516;116.341;3923.43;116;33.6738;13.275
6791.78;306.599;355.635;6359.95;93;17.5742;3.272
1988.33;86.6335;106.089;3614.51;29;35.6208;14.789
1386.07;55.8557;82.19;2757.76;35;35.5142;16.492
2183.17;143.655;194.148;4827.7;141;29.6502;0.539
1102.69;33.2933;45.893;1392.91;19;44.5118;1.824
2652.2;91.1344;123.244;4454.2;117;32.4924;3.901
3056.09;87.553;132.739;3691.27;49;35.8224;1.294
965.2;51.6863;61.4743;2978.55;25;40.2245;4.484
1185.1;33.2984;50.8762;1398.88;32;44.5028;11.446
3010.39;89.9434;128.615;3665.93;31;35.5226;4.308
4134.12;90.0083;153.11;4038.74;64;37.0991;11.274
4431.38;166.225;216.034;5193.51;181;27.8229;2.007
2421.84;87.3915;123.344;3850.59;45;35.195;2.945
2672.96;55.673;88.5302;2720.33;30;40.4059;12.453
2793.12;108.372;153.412;4091.83;47;33.6151;1.809
4136.68;173.93;203.608;4837.35;110;28.2598;3.883
2346.07;152.858;193.376;4754.82;139;29.9406;0.794
2368.24;87.9107;120.81;3935.4;146;34.501;7.331
1116.13;34.3219;47.1045;1395.09;17;44.3155;1.508
4299.6;107.955;164.332;4921.3;82;29.2561;18.141
2551.6;93.8933;154.976;3272.93;12;36.6055;1.346
2116.94;66.2199;109.886;3952.68;37;34.6166;2.669
1861.47;76.5068;107.249;3282.72;43;38.4965;16.821
4867.73;166.597;237.999;4669.73;97;29.5191;6.382
2644.04;150.068;176.791;4686.89;139;29.8226;1.734
2831.67;73.5397;108.308;3841.75;61;38.0931;12.475
4133.96;147.018;210.791;5537.5;78;25.9405;1.897
2685.24;79.2726;108.961;3243.67;91;34.7087;14.734
2288.8;101.681;125.101;3802.58;23;35.5261;2.065
2835.62;143.475;175.24;4448.03;17;30.7236;1.592
1858.49;92.689;107.068;3840.18;156;32.8427;4.117
2543.68;113.238;156.167;4102.52;68;32.373;1.14
2025.16;60.6927;94.7866;3263.37;65;38.1368;13.748
2787.85;96.3075;122.178;3546.66;92;36.975;2.384
1577.74;62.7712;80.9197;2762.13;30;38.9504;3.805
1045.33;44.3996;56.1608;2311.57;49;43.3513;8.157
1333.36;35.3804;52.9203;1392.68;32;44.4019;11.276
3688.63;74.1353;149.184;3693.02;44;34.3955;4.331
2664.79;67.6833;107.789;3463.94;43;37.6456;1.894
3088.86;119.632;163.18;4149.47;38;33.2569;1.682
1615.94;60.6296;80.1136;3183.68;47;39.8702;16.173
8163.06;246.251;386.654;8574.97;196;23.5584;4.045
5952.21;187.184;267.211;5934.33;142;27.1689;14.648
2176.28;49.0151;96.4654;2886.33;56;40.2712;14.549
1479.49;62.2312;81.9538;2361.36;26;40.6283;8.476
1361.71;42.5588;61.2226;2533.46;17;41.5847;4.753
5719.6;253.391;314.588;5762.57;322;21.1737;2.61
1759.77;46.9062;68.1371;2375.4;58;42.9753;10.843
1418.99;68.4288;77.5344;2783.08;70;38.3616;16.906
2281.05;96.2641;128.289;3773.36;18;34.067;3.192
3707.04;213.31;254.601;5558.99;90;23.6249;2.042
4273.87;118.452;170.311;4759.36;109;32.6179;14.171
2965.49;96.7605;129.121;4727.4;52;31.8473;17.106
3690.43;99.8035;158.362;5631.55;50;35.6803;16.889
2113.46;63.297;99.1076;3064.2;22;39.8068;2.82
3652.36;157.307;230.816;4223.2;82;31.1283;1.612
3782.7;122.783;198.089;4632.17;67;30.4082;2.649
3157.41;68.7766;121.512;4147.22;69;39.3858;19.657
1908.32;58.8805;87.278;2662.18;30;39.8316;15.092
1773.06;62.7471;92.4874;3183.91;76;38.977;11.94
5208.55;170.413;229.777;5166.94;170;28.4258;17.151
3122.27;99.2988;138.218;5849.38;53;35.2435;15.242
4115.64;165.413;222.823;4842.87;47;28.258;3.328
3307.4;86.0671;126.825;4310.18;34;35.6888;17.462
2155.25;82.2219;114.274;3917.65;2;34.3618;1.663
3945.82;133.865;172.844;4166.91;39;33.222;3.976
2130.43;68.6567;85.1012;2866.86;44;39.9609;12.794
4588.33;173.513;257.167;5305.45;79;24.8961;5.583
2569.94;66.2457;107.903;3321.95;37;36.0842;4.505
3996.25;138.908;177.042;4363.65;34;30.1103;2.928
4379.26;144.498;200.315;5724.98;69;25.2662;1.55
5336.43;180.738;272.444;5398.5;131;24.7274;11.799
3667.78;159.041;227.741;4424.52;92;25.0081;1.693
1983.4;91.0143;126.43;3216.24;4;37.0301;0.685
2128.58;60.8442;86.3286;3607.39;35;40.9301;15.405
4945.69;113.428;190.192;5885.19;78;34.0557;1.642
3916.5;196.192;228.099;5705.06;250;21.5767;4.005
2532.62;106.386;152.71;3880.05;43;33.6561;2.316
1902.55;97.5409;120.708;4184.95;40;34.1095;2.287
959.19;30.2784;43.8961;1950.86;49;44.9507;7.822
4556.74;113.98;166.541;4317.59;104;32.8395;18.288
1862.35;55.737;81.4629;3370.66;26;38.5257;14.884
1435.63;65.336;78.2799;3095.72;16;38.8805;2.047
2311.49;94.82;115.917;4245.09;110;33.3356;2.799
2730.07;174.319;217;4922.46;84;27.5421;3.259
2128.29;78.9417;105.176;3985.16;12;34.2226;1.983
1091.7;33.9963;48.5196;1351.15;27;44.8013;11.304
1710.52;52.0175;82.2598;3072.95;56;40.5236;1.504
2129.51;73.2541;100.635;3223.17;58;38.1177;17.084
1433.47;46.688;65.7975;2034.31;2;42.0903;4.369
1837.7;64.0147;73.0449;3972.68;77;38.3721;11.592
3653.2;150.602;191.274;4589.51;37;29.8534;4.218
2319.87;52.5215;97.1736;3257.77;61;39.2122;14.305
2409.73;110.527;148.695;4138.19;72;33.1;0.89
2502.75;78.6909;108.862;3676.23;55;37.3659;12.696
7308.61;249;350.072;5329.41;272;24.4212;20.598
3225.16;165.925;194.254;4813.77;73;28.7305;3.328
3574.04;124.426;172.054;4080.62;49;33.5906;1.77
4228.85;93.0638;134.623;4713.61;31;35.2404;19.538
4509.73;214.397;266.244;5654.31;199;22.331;1.871
4773.74;182.963;223.762;4347.94;108;30.4416;2.49
2014.9;74.7588;115.203;3832.67;70;36.6684;14.401
5689.09;192.743;252.184;4340.96;33;26.1432;1.912
2968.97;55.5849;117.321;3597.17;51;36.9288;6.631
7030.88;138.775;249.935;5580.48;99;23.6419;20.491
1342.89;36.9744;51.4928;1433.93;32;43.8953;11.602
2048.52;63.1877;102.366;4033.66;58;36.7431;17.323
2026.05;62.7191;79.047;3279.52;27;38.9258;9.076
2496.91;102.423;137.191;3959.92;51;33.9153;4.222
4276.05;129.368;206.38;5369.08;69;25.9084;3.341
1918.31;60.2821;93.2057;2939.85;30;38.6665;5.51
1996.57;85.5956;123.416;4726.11;37;32.3612;4.021
2015.25;64.2676;95.6356;3376.54;81;38.6705;9.347
3650.5;124.088;178.54;4116.57;34;28.8351;2.652
2013.74;62.1264;98.8454;3369.47;37;38.0714;13.227
2004.19;53.8801;81.7137;2708.32;38;41.7013;13.294
